,cust_id,region,signup_date,total_invoices,max_invoice_amount,is_high_value
2498,C2498,APAC,2027-11-04,,,
2499,C2499,,2027-11-05,1.0,134.5,False
2500,C2500,APAC,2027-11-06,,,
2501,C2501,APAC,2027-11-07,,,
2502,C2502,,2027-11-11,,,
2503,C2503,APAC,2027-11-09,,,
2504,C2504,EU,2027-11-10,,,
2505,C2505,EU,2027-11-11,,,
2506,C2506,APAC,2027-11-12,,,
2507,C2507,,2027-11-13,,,
2508,C2508,APAC,2027-11-14,,,
2509,C2509,APAC,2027-11-15,,,
2510,C2510,EU,2027-11-16,1.0,17.7,False
2511,C2511,APAC,2027-11-17,2.0,128.86,False
2512,C2512,,2027-11-18,,,
2513,C2513,,2027-11-19,1.0,48.78,False
2514,C2514,,2027-11-20,,,
2515,C2515,APAC,2027-11-21,,,
2516,C2516,EU,2027-11-22,,,
2517,C2517,,2027-11-23,2.0,184.5,False
2518,C2518,,2027-11-24,,,
2519,C2519,,2027-11-25,,,
2520,C2520,,2027-11-26,1.0,173.18,False
2521,C2521,EU,2027-11-27,3.0,218.97,True
2522,C2522,EU,2027-11-28,,,
2523,C2523,EU,2027-11-29,1.0,443.3,True
2524,C2524,APAC,2027-11-30,,,
2525,C2525,EU,2027-12-01,3.0,117.87,False
2526,C2526,EU,2027-12-02,1.0,48.82,False
2527,C2527,APAC,2027-12-03,1.0,70.64,False
2528,C2528,EU,2027-12-04,0.0,,False
2529,C2529,APAC,2027-12-05,,,
2530,C2530,,2027-12-06,2.0,175.57,False
2531,C2531,APAC,2027-12-07,2.0,306.87,True
2532,C2532,EU,2027-12-08,,,
2533,C2533,EU,2027-12-09,,,
2534,C2534,,2027-12-10,,,
2535,C2535,APAC,2027-12-11,,,
2536,C2536,,2027-12-12,1.0,302.17,True
2537,C2537,EU,2027-12-13,1.0,500.77,False
2538,C2538,APAC,2027-12-14,1.0,32.87,False
2539,C2539,APAC,2027-12-15,,,
2540,C2540,,2027-12-16,,,
2541,C2541,APAC,2027-12-17,,,
2542,C2542,APAC,2027-12-18,1.0,46.4,False
2543,C2543,,2027-12-19,,,
2544,C2544,EU,2027-12-20,,,
2545,C2545,,2027-12-21,,,
2546,C2546,EU,2027-12-22,,,
2547,C2547,,2027-12-23,,,
2548,C2548,,2027-12-24,1.0,412.03,True
2549,C2549,EU,2027-12-25,,,
2550,C2550,EU,2027-12-26,,,
2551,C2551,EU,2027-12-27,,,
2552,C2552,APAC,2027-11-11,,,
2553,C2553,APAC,2027-12-29,1.0,55.98,False
2554,C2554,EU,2027-12-30,,,
2555,C2555,APAC,2027-12-31,,,
2556,C2556,,2028-01-01,,,
2557,C2557,EU,2028-01-02,,,
2558,C2558,EU,2028-01-03,2.0,250.58,True
2559,C2559,,2028-01-04,,,
2560,C2560,APAC,2028-01-05,,,
2561,C2561,,2028-01-06,1.0,83.14,False
2562,C2562,EU,2028-01-07,1.0,80.63,False
2563,C2563,EU,2028-01-08,1.0,107.21,False
2564,C2564,,2028-01-09,1.0,1.5,False
2565,C2565,EU,2028-01-10,,,
2566,C2566,EU,2028-01-11,1.0,268.38,False
2567,C2567,EU,2028-01-12,3.0,466.12,True
2568,C2568,APAC,2028-01-13,,,
2569,C2569,APAC,2028-01-14,1.0,256.67,True
2570,C2570,,2028-01-15,1.0,37.65,False
2571,C2571,APAC,2028-01-16,,,
2572,C2572,EU,2028-01-17,1.0,568.4,True
2573,C2573,,2028-01-18,,,
2574,C2574,EU,2028-01-19,1.0,200.29,True
2575,C2575,,2028-01-20,,,
2576,C2576,APAC,2028-01-21,,,
2577,C2577,,2028-01-22,1.0,55.86,False
2578,C2578,EU,2028-01-23,,,
2579,C2579,,2028-01-24,,,
2580,C2580,EU,2028-01-25,,,
2581,C2581,APAC,2028-01-26,1.0,192.54,False
2582,C2582,,2027-11-11,2.0,471.28,True
2583,C2583,,2028-01-28,,,
2584,C2584,,2028-01-29,1.0,644.95,False
2585,C2585,,2028-01-30,,,
2586,C2586,EU,2028-01-31,1.0,32.84,False
2587,C2587,,2028-02-01,,,
2588,C2588,EU,2028-02-02,,,
2589,C2589,,2028-02-03,,,
2590,C2590,APAC,2028-02-04,,,
2591,C2591,APAC,2028-02-05,1.0,125.03,False
2592,C2592,,2028-02-06,,,
2593,C2593,,2028-02-07,,,
2594,C2594,EU,2028-02-08,,,
2595,C2595,APAC,2028-02-09,1.0,250.34,False
2596,C2596,EU,2028-02-10,1.0,881.96,False
2597,C2597,,2028-02-11,,,
2598,C2598,EU,2028-02-12,1.0,35.86,False
2599,C2599,EU,2028-02-13,,,
2600,C2600,,2028-02-14,,,
2601,C2601,EU,2028-02-15,1.0,43.75,False
2602,C2602,,2028-02-16,,,
2603,C2603,EU,2028-02-17,1.0,21.79,False
2604,C2604,EU,2028-02-18,1.0,6.8,False
2605,C2605,,2028-02-19,,,
2606,C2606,EU,2028-02-20,1.0,397.5,False
2607,C2607,EU,2028-02-21,,,
2608,C2608,,2028-02-22,,,
2609,C2609,EU,2028-02-23,,,
2610,C2610,APAC,2028-02-24,,,
2611,C2611,EU,2028-02-25,,,
2612,C2612,EU,2028-02-26,2.0,15.54,False
2613,C2613,,2028-02-27,1.0,13.78,False
2614,C2614,EU,2028-02-28,,,
2615,C2615,EU,2028-02-29,3.0,258.55,False
2616,C2616,EU,2028-03-01,,,
2617,C2617,EU,2028-03-02,,,
2618,C2618,APAC,2028-03-03,,,
2619,C2619,EU,2028-03-04,1.0,39.17,False
2620,C2620,APAC,2028-03-05,,,
2621,C2621,APAC,2028-03-06,,,
2622,C2622,,2028-03-07,,,
2623,C2623,APAC,2028-03-08,1.0,5.24,False
2624,C2624,EU,2028-03-09,,,
2625,C2625,APAC,2028-03-10,1.0,25.9,False
2626,C2626,EU,2028-03-11,,,
2627,C2627,,2028-03-12,,,
2628,C2628,,2028-03-13,2.0,230.47,True
2629,C2629,EU,2028-03-14,,,
2630,C2630,,2028-03-15,2.0,454.02,True
2631,C2631,,2028-03-16,2.0,263.98,True
2632,C2632,EU,2028-03-17,,,
2633,C2633,EU,2027-11-11,1.0,117.09,False
2634,C2634,,2028-03-19,,,
2635,C2635,,2028-03-20,,,
2636,C2636,APAC,2028-03-21,,,
2637,C2637,APAC,2028-03-22,1.0,17.34,False
2638,C2638,APAC,2028-03-23,,,
2639,C2639,,2028-03-24,2.0,127.25,False
2640,C2640,EU,2028-03-25,,,
2641,C2641,EU,2028-03-26,,,
2642,C2642,APAC,2028-03-27,,,
2643,C2643,,2028-03-28,1.0,65.4,False
2644,C2644,EU,2028-03-29,,,
2645,C2645,EU,2028-03-30,,,
2646,C2646,APAC,2028-03-31,2.0,433.54,True
2647,C2647,,2028-04-01,,,
2648,C2648,,2028-04-02,,,
2649,C2649,,2028-04-03,,,
2650,C2650,EU,2028-04-04,1.0,111.5,False
2651,C2651,EU,2028-04-05,,,
2652,C2652,EU,2028-04-06,,,
2653,C2653,EU,2028-04-07,2.0,177.47,False
2654,C2654,APAC,2028-04-08,2.0,129.67,False
2655,C2655,,2028-04-09,1.0,24.57,False
2656,C2656,APAC,2028-04-10,,,
2657,C2657,APAC,2028-04-11,,,
2658,C2658,EU,2028-04-12,,,
2659,C2659,,2028-04-13,,,
2660,C2660,,2028-04-14,,,
2661,C2661,APAC,2028-04-15,,,
2662,C2662,EU,2028-04-16,,,
2663,C2663,,2028-04-17,1.0,43.55,False
2664,C2664,,2028-04-18,,,
2665,C2665,EU,2027-11-11,2.0,370.65,False
2666,C2666,EU,2028-04-20,1.0,18.95,False
2667,C2667,,2028-04-21,1.0,304.27,True
2668,C2668,,2028-04-22,,,
2669,C2669,EU,2028-04-23,,,
2670,C2670,,2028-04-24,1.0,319.61,True
2671,C2671,EU,2028-04-25,,,
2672,C2672,,2028-04-26,1.0,25.03,False
2673,C2673,EU,2028-04-27,1.0,328.0,True
2674,C2674,APAC,2028-04-28,2.0,114.46,False
2675,C2675,EU,2028-04-29,1.0,260.12,True
2676,C2676,EU,2028-04-30,,,
2677,C2677,EU,2028-05-01,,,
2678,C2678,EU,2028-05-02,,,
2679,C2679,,2028-05-03,1.0,262.54,False
2680,C2680,EU,2028-05-04,,,
2681,C2681,APAC,2028-05-05,1.0,21.01,False
2682,C2682,EU,2028-05-06,1.0,123.02,False
2683,C2683,EU,2028-05-07,1.0,94.64,False
2684,C2684,EU,2028-05-08,,,
2685,C2685,EU,2028-05-09,1.0,24.93,False
2686,C2686,EU,2028-05-10,1.0,63.34,False
2687,C2687,,2028-05-11,,,
2688,C2688,,2028-05-12,,,
2689,C2689,,2028-05-13,,,
2690,C2690,,2028-05-14,,,
2691,C2691,,2028-05-15,,,
2692,C2692,EU,2028-05-16,1.0,176.33,False
2693,C2693,,2028-05-17,1.0,580.44,True
2694,C2694,APAC,2028-05-18,1.0,130.76,False
2695,C2695,,2028-05-19,,,
2696,C2696,,2028-05-20,3.0,229.37,True
2697,C2697,EU,2028-05-21,,,
2698,C2698,APAC,2028-05-22,,,
2699,C2699,APAC,2028-05-23,,,
2700,C2700,,2028-05-24,,,
2701,C2701,APAC,2028-05-25,,,
2702,C2702,EU,2028-05-26,1.0,328.4,True
2703,C2703,EU,2028-05-27,,,
2704,C2704,APAC,2028-05-28,,,
2705,C2705,APAC,2028-05-29,1.0,266.71,True
2706,C2706,EU,2028-05-30,,,
2707,C2707,EU,2028-05-31,,,
2708,C2708,EU,2028-06-01,1.0,259.82,True
2709,C2709,EU,2028-06-02,,,
2710,C2710,APAC,2028-06-03,,,
2711,C2711,,2028-06-04,3.0,488.44,True
2712,C2712,EU,2028-06-05,,,
2713,C2713,EU,2028-06-06,2.0,198.39,False
2714,C2714,EU,2028-06-07,,,
2715,C2715,EU,2028-06-08,,,
2716,C2716,,2028-06-09,1.0,89.55,False
2717,C2717,APAC,2028-06-10,2.0,47.83,False
2718,C2718,APAC,2028-06-11,,,
2719,C2719,EU,2028-06-12,,,
2720,C2720,APAC,2028-06-13,,,
2721,C2721,APAC,2028-06-14,1.0,119.88,False
2722,C2722,APAC,2028-06-15,,,
2723,C2723,,2028-06-16,2.0,211.6,False
2724,C2724,EU,2028-06-17,,,
2725,C2725,EU,2028-06-18,,,
2726,C2726,EU,2028-06-19,,,
2727,C2727,EU,2028-06-20,,,
2728,C2728,EU,2028-06-21,,,
2729,C2729,,2028-06-22,,,
2730,C2730,,2028-06-23,,,
2731,C2731,,2028-06-24,1.0,66.62,False
2732,C2732,EU,2028-06-25,1.0,52.49,False
2733,C2733,APAC,2028-06-26,0.0,,False
2734,C2734,APAC,2028-06-27,1.0,7.69,False
2735,C2735,APAC,2028-06-28,1.0,143.48,False
2736,C2736,APAC,2028-06-29,,,
2737,C2737,,2028-06-30,2.0,198.46,False
2738,C2738,APAC,2028-07-01,1.0,280.49,True
2739,C2739,EU,2028-07-02,,,
2740,C2740,EU,2028-07-03,,,
2741,C2741,EU,2028-07-04,,,
2742,C2742,EU,2028-07-05,2.0,191.15,False
2743,C2743,EU,2028-07-06,,,
2744,C2744,,2028-07-07,,,
2745,C2745,APAC,2028-07-08,2.0,154.45,False
2746,C2746,,2028-07-09,,,
2747,C2747,EU,2028-07-10,,,
2748,C2748,APAC,2028-07-11,,,
2749,C2749,,2028-07-12,,,
2750,C2750,EU,2028-07-13,1.0,49.21,False
2751,C2751,,2028-07-14,,,
2752,C2752,EU,2028-07-15,,,
2753,C2753,EU,2027-11-11,,,
2754,C2754,APAC,2028-07-17,,,
2755,C2755,EU,2028-07-18,1.0,108.92,False
2756,C2756,,2028-07-19,,,
2757,C2757,APAC,2028-07-20,,,
2758,C2758,,2028-07-21,,,
2759,C2759,EU,2028-07-22,,,
2760,C2760,EU,2028-07-23,,,
2761,C2761,EU,2028-07-24,,,
2762,C2762,,2028-07-25,1.0,57.19,False
2763,C2763,,2028-07-26,,,
2764,C2764,EU,2028-07-27,1.0,2.77,False
2765,C2765,APAC,2028-07-28,1.0,181.21,False
2766,C2766,,2028-07-29,,,
2767,C2767,EU,2028-07-30,,,
2768,C2768,,2028-07-31,1.0,84.14,False
2769,C2769,,2028-08-01,1.0,246.42,False
2770,C2770,EU,2027-11-11,,,
2771,C2771,EU,2028-08-03,,,
2772,C2772,APAC,2028-08-04,1.0,543.35,True
2773,C2773,,2028-08-05,,,
2774,C2774,,2028-08-06,1.0,71.51,False
2775,C2775,,2028-08-07,1.0,128.08,False
2776,C2776,EU,2028-08-08,1.0,259.54,True
2777,C2777,EU,2028-08-09,,,
2778,C2778,,2028-08-10,,,
2779,C2779,EU,2028-08-11,1.0,75.61,False
2780,C2780,EU,2028-08-12,1.0,133.27,False
2781,C2781,APAC,2028-08-13,,,
2782,C2782,APAC,2028-08-14,,,
2783,C2783,APAC,2028-08-15,,,
2784,C2784,APAC,2028-08-16,,,
2785,C2785,EU,2028-08-17,,,
2786,C2786,APAC,2028-08-18,1.0,161.21,False
2787,C2787,EU,2028-08-19,1.0,85.56,False
2788,C2788,APAC,2028-08-20,1.0,87.96,False
2789,C2789,APAC,2028-08-21,,,
2790,C2790,,2028-08-22,,,
2791,C2791,APAC,2028-08-23,1.0,416.37,True
2792,C2792,,2028-08-24,1.0,258.51,True
2793,C2793,EU,2028-08-25,1.0,279.98,True
2794,C2794,,2028-08-26,,,
2795,C2795,,2028-08-27,1.0,284.32,True
2796,C2796,EU,2028-08-28,,,
2797,C2797,,2028-08-29,,,
2798,C2798,APAC,2028-08-30,1.0,112.29,False
2799,C2799,EU,2028-08-31,1.0,104.1,False
2800,C2800,APAC,2028-09-01,2.0,67.73,False
2801,C2801,APAC,2028-09-02,,,
2802,C2802,APAC,2028-09-03,1.0,106.16,False
2803,C2803,APAC,2028-09-04,1.0,436.58,True
2804,C2804,,2028-09-05,2.0,253.46,True
2805,C2805,APAC,2028-09-06,,,
2806,C2806,APAC,2028-09-07,1.0,45.22,False
2807,C2807,EU,2028-09-08,1.0,320.9,True
2808,C2808,,2027-11-11,3.0,352.07,True
2809,C2809,,2028-09-10,3.0,323.32,False
2810,C2810,EU,2028-09-11,,,
2811,C2811,,2028-09-12,3.0,84.56,False
2812,C2812,,2028-09-13,,,
2813,C2813,EU,2028-09-14,,,
2814,C2814,,2028-09-15,,,
2815,C2815,APAC,2028-09-16,,,
2816,C2816,,2028-09-17,1.0,157.61,False
2817,C2817,EU,2028-09-18,1.0,19.56,False
2818,C2818,EU,2028-09-19,1.0,19.74,False
2819,C2819,EU,2028-09-20,,,
2820,C2820,APAC,2028-09-21,1.0,49.72,False
2821,C2821,EU,2028-09-22,1.0,105.99,False
2822,C2822,,2028-09-23,1.0,6.86,False
2823,C2823,EU,2028-09-24,2.0,173.79,False
2824,C2824,EU,2028-09-25,1.0,100.62,False
2825,C2825,APAC,2028-09-26,,,
2826,C2826,,2028-09-27,,,
2827,C2827,EU,2028-09-28,2.0,43.76,False
2828,C2828,,2028-09-29,,,
2829,C2829,EU,2028-09-30,,,
2830,C2830,,2028-10-01,,,
2831,C2831,,2028-10-02,1.0,96.28,False
2832,C2832,EU,2028-10-03,1.0,41.13,False
2833,C2833,EU,2028-10-04,1.0,100.9,False
2834,C2834,EU,2028-10-05,1.0,156.8,False
2835,C2835,APAC,2028-10-06,1.0,76.36,False
2836,C2836,APAC,2028-10-07,0.0,,False
2837,C2837,EU,2028-10-08,1.0,169.92,False
2838,C2838,APAC,2027-11-11,,,
2839,C2839,EU,2028-10-10,,,
2840,C2840,EU,2028-10-11,1.0,9.0,False
2841,C2841,APAC,2028-10-12,3.0,551.48,True
2842,C2842,APAC,2028-10-13,,,
2843,C2843,APAC,2028-10-14,,,
2844,C2844,,2028-10-15,,,
2845,C2845,EU,2028-10-16,,,
2846,C2846,APAC,2028-10-17,1.0,204.76,True
2847,C2847,EU,2028-10-18,,,
2848,C2848,,2028-10-19,,,
2849,C2849,EU,2028-10-20,1.0,244.85,True
2850,C2850,,2028-10-21,,,
2851,C2851,EU,2028-10-22,1.0,326.82,False
2852,C2852,EU,2028-10-23,1.0,24.16,False
2853,C2853,APAC,2028-10-24,2.0,331.64,True
2854,C2854,EU,2028-10-25,1.0,58.42,False
2855,C2855,,2028-10-26,0.0,,False
2856,C2856,EU,2028-10-27,,,
2857,C2857,EU,2028-10-28,1.0,8.05,False
2858,C2858,EU,2028-10-29,1.0,303.7,False
2859,C2859,EU,2028-10-30,,,
2860,C2860,APAC,2028-10-31,,,
2861,C2861,EU,2028-11-01,1.0,180.48,False
2862,C2862,APAC,2028-11-02,,,
2863,C2863,,2028-11-03,1.0,19.16,False
2864,C2864,,2028-11-04,,,
2865,C2865,,2028-11-05,,,
2866,C2866,,2028-11-06,1.0,449.13,True
2867,C2867,APAC,2028-11-07,,,
2868,C2868,EU,2027-11-11,,,
2869,C2869,EU,2028-11-09,,,
2870,C2870,APAC,2028-11-10,1.0,251.59,False
2871,C2871,APAC,2028-11-11,1.0,122.07,False
2872,C2872,APAC,2028-11-12,1.0,142.4,False
2873,C2873,,2028-11-13,,,
2874,C2874,APAC,2028-11-14,,,
2875,C2875,,2028-11-15,,,
2876,C2876,,2027-11-11,,,
2877,C2877,EU,2028-11-17,2.0,46.65,False
2878,C2878,,2028-11-18,,,
2879,C2879,EU,2028-11-19,,,
2880,C2880,EU,2028-11-20,,,
2881,C2881,APAC,2028-11-21,,,
2882,C2882,EU,2028-11-22,1.0,224.61,True
2883,C2883,EU,2028-11-23,,,
2884,C2884,EU,2028-11-24,1.0,45.98,False
2885,C2885,APAC,2028-11-25,,,
2886,C2886,,2028-11-26,2.0,68.29,False
2887,C2887,,2028-11-27,1.0,91.21,False
2888,C2888,APAC,2028-11-28,,,
2889,C2889,APAC,2028-11-29,1.0,55.18,False
2890,C2890,EU,2028-11-30,,,
2891,C2891,,2028-12-01,1.0,901.64,True
2892,C2892,APAC,2028-12-02,2.0,214.49,True
2893,C2893,,2028-12-03,1.0,699.98,True
2894,C2894,EU,2028-12-04,1.0,267.45,True
2895,C2895,APAC,2028-12-05,,,
2896,C2896,,2028-12-06,1.0,531.97,True
2897,C2897,EU,2028-12-07,,,
2898,C2898,,2027-11-11,,,
2899,C2899,EU,2028-12-09,1.0,50.14,False
2900,C2900,EU,2028-12-10,2.0,203.57,True
2901,C2901,APAC,2028-12-11,,,
2902,C2902,EU,2028-12-12,2.0,74.75,False
2903,C2903,,2028-12-13,2.0,82.79,False
2904,C2904,,2028-12-14,,,
2905,C2905,EU,2028-12-15,,,
2906,C2906,APAC,2028-12-16,1.0,15.08,False
2907,C2907,EU,2028-12-17,,,
2908,C2908,EU,2028-12-18,1.0,75.43,False
2909,C2909,EU,2028-12-19,,,
2910,C2910,EU,2028-12-20,,,
2911,C2911,EU,2028-12-21,2.0,434.89,False
2912,C2912,,2028-12-22,,,
2913,C2913,APAC,2028-12-23,1.0,84.52,False
2914,C2914,EU,2028-12-24,,,
2915,C2915,,2028-12-25,,,
2916,C2916,,2028-12-26,,,
2917,C2917,APAC,2028-12-27,,,
2918,C2918,,2028-12-28,2.0,345.23,True
2919,C2919,EU,2028-12-29,1.0,101.82,False
2920,C2920,EU,2028-12-30,1.0,12.56,False
2921,C2921,,2028-12-31,2.0,206.84,True
2922,C2922,APAC,2029-01-01,3.0,196.18,False
2923,C2923,EU,2029-01-02,0.0,,False
2924,C2924,EU,2029-01-03,1.0,211.54,True
2925,C2925,APAC,2029-01-04,1.0,481.78,True
2926,C2926,APAC,2027-11-11,1.0,208.77,False
2927,C2927,APAC,2029-01-06,1.0,75.86,False
2928,C2928,APAC,2029-01-07,1.0,11.35,False
2929,C2929,EU,2029-01-08,,,
2930,C2930,,2029-01-09,,,
2931,C2931,,2029-01-10,,,
2932,C2932,EU,2029-01-11,,,
2933,C2933,,2029-01-12,,,
2934,C2934,,2029-01-13,,,
2935,C2935,EU,2029-01-14,,,
2936,C2936,APAC,2029-01-15,,,
2937,C2937,,2029-01-16,,,
2938,C2938,APAC,2029-01-17,1.0,42.03,False
2939,C2939,EU,2029-01-18,1.0,192.51,False
2940,C2940,EU,2029-01-19,2.0,19.29,False
2941,C2941,,2029-01-20,1.0,12.52,False
2942,C2942,EU,2029-01-21,,,
2943,C2943,,2029-01-22,1.0,254.39,True
2944,C2944,APAC,2029-01-23,,,
2945,C2945,EU,2027-11-11,2.0,473.09,True
2946,C2946,,2029-01-25,,,
2947,C2947,,2029-01-26,0.0,,False
2948,C2948,EU,2029-01-27,,,
2949,C2949,APAC,2029-01-28,,,
2950,C2950,APAC,2029-01-29,,,
2951,C2951,,2029-01-30,1.0,38.76,False
2952,C2952,,2027-11-11,1.0,69.52,False
2953,C2953,,2029-02-01,,,
2954,C2954,APAC,2029-02-02,,,
2955,C2955,,2027-11-11,,,
2956,C2956,,2029-02-04,1.0,423.47,True
2957,C2957,APAC,2029-02-05,1.0,28.56,False
2958,C2958,EU,2029-02-06,,,
2959,C2959,APAC,2029-02-07,,,
2960,C2960,EU,2029-02-08,,,
2961,C2961,EU,2029-02-09,,,
2962,C2962,EU,2029-02-10,,,
2963,C2963,APAC,2029-02-11,1.0,526.31,False
2964,C2964,APAC,2029-02-12,,,
2965,C2965,,2029-02-13,,,
2966,C2966,,2029-02-14,1.0,71.87,False
2967,C2967,,2029-02-15,,,
2968,C2968,APAC,2029-02-16,,,
2969,C2969,,2029-02-17,,,
2970,C2970,EU,2029-02-18,1.0,196.51,False
2971,C2971,EU,2029-02-19,2.0,121.44,False
2972,C2972,APAC,2029-02-20,1.0,281.25,True
2973,C2973,,2029-02-21,,,
2974,C2974,EU,2029-02-22,,,
2975,C2975,EU,2029-02-23,2.0,196.35,False
2976,C2976,APAC,2029-02-24,1.0,230.07,False
2977,C2977,EU,2029-02-25,2.0,215.03,False
2978,C2978,,2029-02-26,1.0,72.7,False
2979,C2979,APAC,2029-02-27,,,
2980,C2980,,2029-02-28,,,
2981,C2981,EU,2029-03-01,,,
2982,C2982,,2029-03-02,,,
2983,C2983,APAC,2029-03-03,,,
2984,C2984,,2029-03-04,,,
2985,C2985,APAC,2029-03-05,,,
2986,C2986,EU,2029-03-06,,,
2987,C2987,,2029-03-07,,,
2988,C2988,,2029-03-08,,,
2989,C2989,APAC,2029-03-09,,,
2990,C2990,EU,2029-03-10,,,
2991,C2991,APAC,2029-03-11,2.0,168.02,False
2992,C2992,,2029-03-12,,,
2993,C2993,EU,2029-03-13,,,
2994,C2994,EU,2029-03-14,1.0,59.9,False
2995,C2995,APAC,2029-03-15,,,
2996,C2996,EU,2029-03-16,2.0,92.69,False
2997,C2997,EU,2029-03-17,,,
2998,C2998,EU,2029-03-18,,,
2999,C2999,APAC,2029-03-19,,,
3000,C3000,,2029-03-20,,,
3001,C3001,APAC,2029-03-21,,,
3002,C3002,EU,2029-03-22,,,
3003,C3003,,2029-03-23,1.0,109.47,False
3004,C3004,,2029-03-24,1.0,1.11,False
3005,C3005,APAC,2029-03-25,1.0,164.06,False
3006,C3006,APAC,2029-03-26,,,
3007,C3007,EU,2029-03-27,1.0,129.66,False
3008,C3008,,2029-03-28,2.0,150.48,False
3009,C3009,EU,2029-03-29,,,
3010,C3010,,2029-03-30,2.0,110.44,False
3011,C3011,EU,2029-03-31,,,
3012,C3012,EU,2029-04-01,,,
3013,C3013,EU,2029-04-02,1.0,417.27,True
3014,C3014,,2029-04-03,,,
3015,C3015,EU,2029-04-04,,,
3016,C3016,,2029-04-05,1.0,275.35,True
3017,C3017,,2029-04-06,1.0,412.5,True
3018,C3018,EU,2029-04-07,,,
3019,C3019,APAC,2029-04-08,,,
3020,C3020,EU,2029-04-09,,,
3021,C3021,,2029-04-10,3.0,152.48,False
3022,C3022,,2029-04-11,1.0,117.5,False
3023,C3023,EU,2029-04-12,,,
3024,C3024,EU,2029-04-13,,,
3025,C3025,EU,2029-04-14,1.0,180.9,False
3026,C3026,APAC,2029-04-15,2.0,253.56,True
3027,C3027,,2029-04-16,1.0,85.36,False
3028,C3028,,2029-04-17,,,
3029,C3029,,2029-04-18,3.0,202.32,False
3030,C3030,EU,2029-04-19,2.0,152.61,False
3031,C3031,,2029-04-20,1.0,31.06,False
3032,C3032,APAC,2029-04-21,1.0,31.48,False
3033,C3033,EU,2029-04-22,1.0,342.59,True
3034,C3034,EU,2029-04-23,2.0,147.71,False
3035,C3035,EU,2029-04-24,,,
3036,C3036,,2029-04-25,,,
3037,C3037,APAC,2029-04-26,,,
3038,C3038,EU,2029-04-27,,,
3039,C3039,,2029-04-28,1.0,110.73,False
3040,C3040,EU,2029-04-29,,,
3041,C3041,APAC,2029-04-30,1.0,120.41,False
3042,C3042,EU,2029-05-01,1.0,134.76,False
3043,C3043,,2029-05-02,,,
3044,C3044,,2029-05-03,,,
3045,C3045,,2029-05-04,1.0,183.98,False
3046,C3046,,2027-11-11,1.0,107.04,False
3047,C3047,EU,2029-05-06,,,
3048,C3048,EU,2029-05-07,,,
3049,C3049,EU,2029-05-08,1.0,170.91,False
3050,C3050,EU,2029-05-09,,,
3051,C3051,,2029-05-10,,,
3052,C3052,EU,2029-05-11,1.0,28.76,False
3053,C3053,EU,2029-05-12,1.0,30.39,False
3054,C3054,,2029-05-13,,,
3055,C3055,APAC,2029-05-14,3.0,382.48,False
3056,C3056,,2029-05-15,2.0,109.64,False
3057,C3057,EU,2029-05-16,1.0,95.24,False
3058,C3058,EU,2029-05-17,,,
3059,C3059,APAC,2029-05-18,,,
3060,C3060,EU,2027-11-11,,,
3061,C3061,EU,2029-05-20,,,
3062,C3062,,2029-05-21,,,
3063,C3063,,2029-05-22,1.0,149.77,False
3064,C3064,,2029-05-23,1.0,84.87,False
3065,C3065,EU,2027-11-11,,,
3066,C3066,EU,2029-05-25,1.0,201.98,False
3067,C3067,APAC,2029-05-26,,,
3068,C3068,EU,2029-05-27,,,
3069,C3069,,2029-05-28,,,
3070,C3070,,2029-05-29,,,
3071,C3071,,2029-05-30,2.0,164.88,False
3072,C3072,EU,2029-05-31,,,
3073,C3073,EU,2029-06-01,,,
3074,C3074,,2029-06-02,,,
3075,C3075,APAC,2029-06-03,1.0,2.77,False
3076,C3076,APAC,2029-06-04,1.0,151.54,False
3077,C3077,EU,2029-06-05,,,
3078,C3078,EU,2029-06-06,,,
3079,C3079,APAC,2029-06-07,1.0,165.3,False
3080,C3080,,2029-06-08,1.0,8.64,False
3081,C3081,APAC,2029-06-09,2.0,278.35,False
3082,C3082,EU,2029-06-10,,,
3083,C3083,,2029-06-11,1.0,215.26,True
3084,C3084,,2029-06-12,1.0,27.28,False
3085,C3085,,2029-06-13,,,
3086,C3086,,2029-06-14,1.0,211.86,True
3087,C3087,EU,2029-06-15,2.0,308.84,False
3088,C3088,,2029-06-16,1.0,8.38,False
3089,C3089,EU,2029-06-17,,,
3090,C3090,,2029-06-18,1.0,4.18,False
3091,C3091,APAC,2029-06-19,,,
3092,C3092,EU,2029-06-20,1.0,153.63,False
3093,C3093,APAC,2029-06-21,1.0,481.99,False
3094,C3094,EU,2029-06-22,,,
3095,C3095,,2029-06-23,1.0,44.33,False
3096,C3096,APAC,2029-06-24,,,
3097,C3097,EU,2029-06-25,1.0,546.31,True
3098,C3098,EU,2029-06-26,1.0,317.92,True
3099,C3099,,2029-06-27,1.0,67.9,False
3100,C3100,EU,2029-06-28,,,
3101,C3101,,2029-06-29,1.0,16.2,False
3102,C3102,APAC,2029-06-30,1.0,23.71,False
3103,C3103,,2029-07-01,1.0,104.84,False
3104,C3104,EU,2029-07-02,,,
3105,C3105,,2029-07-03,,,
3106,C3106,,2029-07-04,,,
3107,C3107,EU,2029-07-05,1.0,2.28,False
3108,C3108,,2029-07-06,1.0,59.46,False
3109,C3109,,2029-07-07,1.0,234.83,True
3110,C3110,,2029-07-08,,,
3111,C3111,EU,2029-07-09,,,
3112,C3112,,2029-07-10,,,
3113,C3113,EU,2029-07-11,,,
