user_id,event_date_month,monthly_avg_duration,user_global_avg_duration,is_at_risk
U217,2023-11,0 days 00:36:00.256035292,0 days 00:34:42.038170279,False
U217,2023-12,0 days 00:38:38.673720574,0 days 00:34:42.038170279,False
U218,2023-01,0 days 00:29:38.945126758,0 days 00:31:49.389504196,False
U218,2023-02,0 days 00:34:33.213380934,0 days 00:31:49.389504196,False
U218,2023-03,0 days 00:31:35.422980523,0 days 00:31:49.389504196,False
U219,2023-02,0 days 00:31:59.159254776,0 days 00:34:46.787238862,False
U219,2023-03,0 days 00:40:20.001712534,0 days 00:34:46.787238862,False
U219,2023-04,0 days 00:30:57.124690587,0 days 00:34:46.787238862,False
U219,2023-05,0 days 00:44:55.972340662,0 days 00:34:46.787238862,False
U219,2023-06,0 days 00:35:48.990347145,0 days 00:34:46.787238862,False
U219,2023-07,0 days 00:30:08.601477976,0 days 00:34:46.787238862,False
U219,2023-08,0 days 00:38:10.851994573,0 days 00:34:46.787238862,False
U219,2023-09,0 days 00:29:03.016415753,0 days 00:34:46.787238862,False
U219,2023-10,0 days 00:36:17.309643008,0 days 00:34:46.787238862,False
U219,2023-11,0 days 00:28:48.592415863,0 days 00:34:46.787238862,False
U219,2023-12,0 days 00:39:51.926557284,0 days 00:34:46.787238862,False
U220,2023-06,0 days 00:18:28.877678033,0 days 00:38:44.037284147,True
U220,2023-07,0 days 00:38:07.182356765,0 days 00:38:44.037284147,False
U220,2023-08,0 days 00:41:55.993093483,0 days 00:38:44.037284147,False
U220,2023-09,0 days 00:39:07.528162949,0 days 00:38:44.037284147,False
U220,2023-10,0 days 00:37:46.096809212,0 days 00:38:44.037284147,False
U220,2023-11,0 days 00:36:37.108389426,0 days 00:38:44.037284147,False
U220,2023-12,0 days 00:47:43.058869928,0 days 00:38:44.037284147,False
U221,2023-06,0 days 00:12:33.038119815,0 days 00:35:27.571201263,True
U221,2023-07,0 days 00:32:47.872596470,0 days 00:35:27.571201263,False
U221,2023-08,0 days 00:39:56.335938118,0 days 00:35:27.571201263,False
U221,2023-09,0 days 00:24:26.720488855,0 days 00:35:27.571201263,True
U221,2023-10,0 days 00:42:39.135251317,0 days 00:35:27.571201263,False
U221,2023-11,0 days 00:33:21.212276369,0 days 00:35:27.571201263,False
U221,2023-12,0 days 00:43:00.253490084,0 days 00:35:27.571201263,False
U222,2023-05,0 days 00:20:20.530810042,0 days 00:38:42.477462952,True
U222,2023-06,0 days 00:40:07.646696616,0 days 00:38:42.477462952,False
U222,2023-07,0 days 00:41:20.180846119,0 days 00:38:42.477462952,False
U222,2023-08,0 days 00:57:09.083405528,0 days 00:38:42.477462952,False
U222,2023-09,0 days 00:33:25.755626140,0 days 00:38:42.477462952,False
U222,2023-10,0 days 00:17:07.029446692,0 days 00:38:42.477462952,True
U223,2023-03,0 days 00:43:58.123211047,0 days 00:38:07.654634667,False
U223,2023-04,0 days 00:49:12.150802227,0 days 00:38:07.654634667,False
U223,2023-05,0 days 00:32:53.343222692,0 days 00:38:07.654634667,False
U223,2023-06,0 days 00:34:55.216456090,0 days 00:38:07.654634667,False
U223,2023-07,0 days 00:34:25.021430723,0 days 00:38:07.654634667,False
U223,2023-08,0 days 00:47:04.629499396,0 days 00:38:07.654634667,False
U223,2023-09,0 days 00:37:28.407587260,0 days 00:38:07.654634667,False
U223,2023-10,0 days 00:41:19.235229750,0 days 00:38:07.654634667,False
U223,2023-11,0 days 00:32:12.414510345,0 days 00:38:07.654634667,False
U223,2023-12,0 days 00:42:53.149438009,0 days 00:38:07.654634667,False
U224,2023-02,0 days 00:31:03.150676848,0 days 00:34:12.145672764,False
U224,2023-03,0 days 00:37:27.774702616,0 days 00:34:12.145672764,False
U224,2023-04,0 days 00:31:40.022251391,0 days 00:34:12.145672764,False
U224,2023-05,0 days 00:46:33.106376761,0 days 00:34:12.145672764,False
U224,2023-06,0 days 00:31:51.525121554,0 days 00:34:12.145672764,False
U224,2023-07,0 days 00:31:35.342605547,0 days 00:34:12.145672764,False
U224,2023-08,0 days 00:42:12.173000059,0 days 00:34:12.145672764,False
U224,2023-09,0 days 00:38:55.648278680,0 days 00:34:12.145672764,False
U224,2023-10,0 days 00:28:03.309958024,0 days 00:34:12.145672764,False
U224,2023-11,0 days 00:35:22.809708147,0 days 00:34:12.145672764,False
U224,2023-12,0 days 00:23:00.695848631,0 days 00:34:12.145672764,True
U226,2023-04,0 days 00:34:14.418011817,0 days 00:39:08.848946769,False
U226,2023-05,0 days 00:43:03.197055204,0 days 00:39:08.848946769,False
U226,2023-06,0 days 00:29:21.344955971,0 days 00:39:08.848946769,False
U226,2023-07,0 days 00:41:14.889609510,0 days 00:39:08.848946769,False
U226,2023-08,0 days 00:34:30.618963294,0 days 00:39:08.848946769,False
U226,2023-09,0 days 00:42:53.403981105,0 days 00:39:08.848946769,False
U226,2023-10,0 days 00:39:14.257202377,0 days 00:39:08.848946769,False
U226,2023-11,0 days 00:47:05.778737092,0 days 00:39:08.848946769,False
U226,2023-12,0 days 00:33:04.384915443,0 days 00:39:08.848946769,False
U227,2023-01,0 days 00:34:56.453885232,0 days 00:36:58.638826145,False
U227,2023-02,0 days 00:32:53.048245369,0 days 00:36:58.638826145,False
U227,2023-03,0 days 00:26:52.151753441,0 days 00:36:58.638826145,False
U227,2023-04,0 days 00:45:58.650553774,0 days 00:36:58.638826145,False
U227,2023-05,0 days 00:39:35.780011400,0 days 00:36:58.638826145,False
U227,2023-06,0 days 00:41:41.899925361,0 days 00:36:58.638826145,False
U228,2023-04,0 days 00:50:15.297768381,0 days 00:42:02.399475950,False
U228,2023-05,0 days 00:39:43.069280538,0 days 00:42:02.399475950,False
U228,2023-06,0 days 00:39:30.159236258,0 days 00:42:02.399475950,False
U228,2023-07,0 days 00:44:46.048255324,0 days 00:42:02.399475950,False
U228,2023-08,0 days 00:49:20.985201471,0 days 00:42:02.399475950,False
U228,2023-09,0 days 00:57:04.442994517,0 days 00:42:02.399475950,False
U228,2023-10,0 days 00:27:15.218258507,0 days 00:42:02.399475950,True
U228,2023-11,0 days 00:38:59.117055436,0 days 00:42:02.399475950,False
U228,2023-12,0 days 00:38:39.754338122,0 days 00:42:02.399475950,False
U229,2023-01,0 days 00:46:48.652890705,0 days 00:38:32.283497432,False
U229,2023-02,0 days 00:39:53.919835141,0 days 00:38:32.283497432,False
U229,2023-03,0 days 00:35:16.010490873,0 days 00:38:32.283497432,False
U229,2023-04,0 days 00:38:10.077670759,0 days 00:38:32.283497432,False
U229,2023-05,0 days 00:39:39.684137558,0 days 00:38:32.283497432,False
U229,2023-06,0 days 00:43:48.928845084,0 days 00:38:32.283497432,False
U229,2023-07,0 days 00:32:33.311663917,0 days 00:38:32.283497432,False
U230,2023-01,0 days 00:36:34.334024365,0 days 00:34:23.362185036,False
U230,2023-02,0 days 00:28:04.040313152,0 days 00:34:23.362185036,False
U230,2023-03,0 days 00:30:38.847026122,0 days 00:34:23.362185036,False
U230,2023-04,0 days 00:29:30.425378784,0 days 00:34:23.362185036,False
U230,2023-05,0 days 00:49:00.499463496,0 days 00:34:23.362185036,False
U230,2023-06,0 days 00:22:40.753975827,0 days 00:34:23.362185036,True
U230,2023-07,0 days 00:46:51.675093453,0 days 00:34:23.362185036,False
U230,2023-08,0 days 00:21:55.677543776,0 days 00:34:23.362185036,True
U230,2023-09,0 days 00:31:03.724048777,0 days 00:34:23.362185036,False
U230,2023-10,0 days 00:32:07.219545231,0 days 00:34:23.362185036,False
U230,2023-11,0 days 00:46:28.952415151,0 days 00:34:23.362185036,False
U230,2023-12,0 days 00:34:23.310785298,0 days 00:34:23.362185036,False
U232,2023-02,0 days 00:31:40.164294016,0 days 00:36:55.319113065,False
U232,2023-03,0 days 00:28:32.814117089,0 days 00:36:55.319113065,False
U232,2023-04,0 days 00:27:39.999225982,0 days 00:36:55.319113065,False
U232,2023-05,0 days 00:43:48.255152518,0 days 00:36:55.319113065,False
U232,2023-06,0 days 00:46:00.454202645,0 days 00:36:55.319113065,False
U232,2023-07,0 days 00:31:35.333147230,0 days 00:36:55.319113065,False
U232,2023-08,0 days 00:53:12.496495843,0 days 00:36:55.319113065,False
U232,2023-09,0 days 00:28:20.369975665,0 days 00:36:55.319113065,False
U232,2023-10,0 days 00:50:27.817087929,0 days 00:36:55.319113065,False
U232,2023-11,0 days 00:45:44.987004267,0 days 00:36:55.319113065,False
U232,2023-12,0 days 00:28:28.142879582,0 days 00:36:55.319113065,False
U233,2023-04,0 days 00:14:59.672084336,0 days 00:35:38.583039336,True
U233,2023-05,0 days 00:35:19.724303513,0 days 00:35:38.583039336,False
U233,2023-06,0 days 00:44:09.163289399,0 days 00:35:38.583039336,False
U233,2023-07,0 days 00:28:46.029116562,0 days 00:35:38.583039336,False
U233,2023-08,0 days 00:40:48.340946395,0 days 00:35:38.583039336,False
U233,2023-09,0 days 00:37:01.459464907,0 days 00:35:38.583039336,False
U233,2023-10,0 days 00:31:25.806302999,0 days 00:35:38.583039336,False
U233,2023-11,0 days 00:59:12.741574577,0 days 00:35:38.583039336,False
U234,2023-01,0 days 00:42:49.637687952,0 days 00:35:15.309115443,False
U234,2023-02,0 days 00:38:48.895738460,0 days 00:35:15.309115443,False
U234,2023-03,0 days 00:25:33.581037130,0 days 00:35:15.309115443,False
U234,2023-04,0 days 00:28:23.351332252,0 days 00:35:15.309115443,False
U234,2023-05,0 days 00:42:48.833059182,0 days 00:35:15.309115443,False
U234,2023-06,0 days 00:39:15.537005025,0 days 00:35:15.309115443,False
U234,2023-07,0 days 00:44:46.809063191,0 days 00:35:15.309115443,False
U234,2023-08,0 days 00:28:30.337014483,0 days 00:35:15.309115443,False
U234,2023-09,0 days 00:25:02.144672958,0 days 00:35:15.309115443,False
U234,2023-10,0 days 00:30:54.328456902,0 days 00:35:15.309115443,False
U234,2023-11,0 days 00:38:38.693273825,0 days 00:35:15.309115443,False
U234,2023-12,0 days 00:37:00.491458181,0 days 00:35:15.309115443,False
U235,2023-05,0 days 00:29:59.564469612,0 days 00:34:30.444648669,False
U235,2023-06,0 days 00:32:24.417331130,0 days 00:34:30.444648669,False
U235,2023-07,0 days 00:39:47.268444967,0 days 00:34:30.444648669,False
U236,2023-06,0 days 00:30:53.099479779,0 days 00:35:14.315483308,False
U236,2023-07,0 days 00:28:37.158602180,0 days 00:35:14.315483308,False
U236,2023-08,0 days 00:34:14.294816027,0 days 00:35:14.315483308,False
U236,2023-09,0 days 00:35:55.729490718,0 days 00:35:14.315483308,False
U236,2023-10,0 days 00:39:50.571813603,0 days 00:35:14.315483308,False
U236,2023-11,0 days 00:43:59.917993945,0 days 00:35:14.315483308,False
U236,2023-12,0 days 00:31:40.564410233,0 days 00:35:14.315483308,False
U237,2023-03,0 days 00:39:00.877217021,0 days 00:34:04.820602556,False
U237,2023-04,0 days 00:37:31.771811446,0 days 00:34:04.820602556,False
U237,2023-05,0 days 00:28:44.203478982,0 days 00:34:04.820602556,False
U237,2023-06,0 days 00:33:06.934616354,0 days 00:34:04.820602556,False
U237,2023-07,0 days 00:36:36.826237197,0 days 00:34:04.820602556,False
U237,2023-08,0 days 00:40:51.180638686,0 days 00:34:04.820602556,False
U237,2023-09,0 days 00:37:00.615685872,0 days 00:34:04.820602556,False
U237,2023-10,0 days 00:23:06.859970772,0 days 00:34:04.820602556,True
U237,2023-11,0 days 00:32:34.381045430,0 days 00:34:04.820602556,False
U237,2023-12,0 days 00:35:42.026826025,0 days 00:34:04.820602556,False
U238,2023-04,0 days 00:32:15.581455889,0 days 00:41:49.859469324,False
U238,2023-05,0 days 00:48:37.514146642,0 days 00:41:49.859469324,False
U238,2023-06,0 days 00:42:50.985199910,0 days 00:41:49.859469324,False
U238,2023-07,0 days 00:49:08.956428056,0 days 00:41:49.859469324,False
U239,2023-05,0 days 00:44:54.809431043,0 days 00:32:09.756216740,False
U239,2023-06,0 days 00:24:28.612802783,0 days 00:32:09.756216740,False
U239,2023-07,0 days 00:29:17.043082518,0 days 00:32:09.756216740,False
U239,2023-08,0 days 00:28:11.265300578,0 days 00:32:09.756216740,False
U239,2023-09,0 days 00:27:24.189032100,0 days 00:32:09.756216740,False
U239,2023-10,0 days 00:47:18.200150315,0 days 00:32:09.756216740,False
U239,2023-11,0 days 00:32:13.607635717,0 days 00:32:09.756216740,False
U239,2023-12,0 days 00:34:38.707073735,0 days 00:32:09.756216740,False
U240,2023-02,0 days 00:35:07.316785227,0 days 00:37:26.075781778,False
U240,2023-03,0 days 00:38:15.369085311,0 days 00:37:26.075781778,False
U240,2023-04,0 days 00:33:22.076502277,0 days 00:37:26.075781778,False
U240,2023-05,0 days 00:35:30.504874768,0 days 00:37:26.075781778,False
U240,2023-06,0 days 00:29:37.649783021,0 days 00:37:26.075781778,False
U240,2023-07,0 days 00:42:50.039449255,0 days 00:37:26.075781778,False
U240,2023-08,0 days 00:47:16.052641762,0 days 00:37:26.075781778,False
U240,2023-09,0 days 00:31:34.523002435,0 days 00:37:26.075781778,False
U240,2023-10,0 days 00:26:24.629956222,0 days 00:37:26.075781778,False
U240,2023-11,0 days 00:50:23.380207663,0 days 00:37:26.075781778,False
U240,2023-12,0 days 00:43:43.308118741,0 days 00:37:26.075781778,False
U241,2023-05,0 days 00:38:02.775585865,0 days 00:32:53.981238520,False
U241,2023-06,0 days 00:30:41.555372339,0 days 00:32:53.981238520,False
U241,2023-07,0 days 00:24:03.925572218,0 days 00:32:53.981238520,False
U241,2023-08,0 days 00:33:10.859348664,0 days 00:32:53.981238520,False
U241,2023-09,0 days 00:32:56.932978308,0 days 00:32:53.981238520,False
U241,2023-10,0 days 00:30:07.868472106,0 days 00:32:53.981238520,False
U241,2023-11,0 days 00:39:17.011165428,0 days 00:32:53.981238520,False
U241,2023-12,0 days 00:32:47.929507598,0 days 00:32:53.981238520,False
U242,2023-03,0 days 00:38:58.943725750,0 days 00:33:31.094877809,False
U242,2023-04,0 days 00:34:41.085133722,0 days 00:33:31.094877809,False
U242,2023-05,0 days 00:31:08.168968078,0 days 00:33:31.094877809,False
U242,2023-06,0 days 00:30:15.482108401,0 days 00:33:31.094877809,False
U242,2023-07,0 days 00:35:00.975566067,0 days 00:33:31.094877809,False
U242,2023-08,0 days 00:31:14.045489731,0 days 00:33:31.094877809,False
U242,2023-09,0 days 00:32:26.609237175,0 days 00:33:31.094877809,False
U242,2023-10,0 days 00:31:25.189922389,0 days 00:33:31.094877809,False
U242,2023-11,0 days 00:39:27.633948328,0 days 00:33:31.094877809,False
U242,2023-12,0 days 00:31:40.235531997,0 days 00:33:31.094877809,False
U244,2023-03,0 days 00:41:56.593133659,0 days 00:38:54.036525434,False
U244,2023-04,0 days 00:41:37.992306547,0 days 00:38:54.036525434,False
U244,2023-05,0 days 00:36:18.994887024,0 days 00:38:54.036525434,False
U244,2023-06,0 days 00:44:24.617964687,0 days 00:38:54.036525434,False
U244,2023-07,0 days 00:38:58.194533049,0 days 00:38:54.036525434,False
U244,2023-08,0 days 00:43:22.519841089,0 days 00:38:54.036525434,False
U244,2023-09,0 days 00:28:50.426054671,0 days 00:38:54.036525434,False
U244,2023-10,0 days 00:39:08.556849395,0 days 00:38:54.036525434,False
U244,2023-11,0 days 00:24:55.158774681,0 days 00:38:54.036525434,True
U244,2023-12,0 days 00:46:52.255196779,0 days 00:38:54.036525434,False
U245,2023-03,0 days 00:57:39.888901988,0 days 00:37:17.342755849,False
U245,2023-04,0 days 00:40:59.246525558,0 days 00:37:17.342755849,False
U245,2023-05,0 days 00:36:50.400043856,0 days 00:37:17.342755849,False
U245,2023-06,0 days 00:23:43.805446179,0 days 00:37:17.342755849,True
U245,2023-07,0 days 00:31:59.260492431,0 days 00:37:17.342755849,False
U245,2023-08,0 days 00:32:55.116578086,0 days 00:37:17.342755849,False
U245,2023-09,0 days 00:32:48.407565490,0 days 00:37:17.342755849,False
U245,2023-10,0 days 00:38:12.768766431,0 days 00:37:17.342755849,False
U245,2023-11,0 days 00:43:56.478319604,0 days 00:37:17.342755849,False
U245,2023-12,0 days 00:43:16.446568189,0 days 00:37:17.342755849,False
U246,2023-01,0 days 00:42:15.919266030,0 days 00:33:22.062733348,False
U246,2023-02,0 days 00:50:20.755967059,0 days 00:33:22.062733348,False
U246,2023-03,0 days 00:48:04.614185964,0 days 00:33:22.062733348,False
U246,2023-04,0 days 00:55:22.451833667,0 days 00:33:22.062733348,False
U246,2023-05,0 days 00:32:41.361258441,0 days 00:33:22.062733348,False
U246,2023-06,0 days 00:31:08.742447247,0 days 00:33:22.062733348,False
U246,2023-07,0 days 00:27:51.253879321,0 days 00:33:22.062733348,False
U246,2023-08,0 days 00:26:59.360447758,0 days 00:33:22.062733348,False
U246,2023-09,0 days 00:25:54.702181216,0 days 00:33:22.062733348,False
U246,2023-10,0 days 00:16:34.186273587,0 days 00:33:22.062733348,True
U248,2023-05,0 days 00:49:36.138715296,0 days 00:37:04.533511926,False
U248,2023-06,0 days 00:40:41.715970445,0 days 00:37:04.533511926,False
U248,2023-07,0 days 00:37:09.645119818,0 days 00:37:04.533511926,False
U248,2023-08,0 days 00:37:57.808053323,0 days 00:37:04.533511926,False
U248,2023-09,0 days 00:36:36.712663862,0 days 00:37:04.533511926,False
U248,2023-10,0 days 00:39:07.550883684,0 days 00:37:04.533511926,False
U248,2023-11,0 days 00:30:04.547704268,0 days 00:37:04.533511926,False
U249,2023-03,0 days 00:35:53.776870799,0 days 00:32:56.218540757,False
U249,2023-04,0 days 00:25:02.324625393,0 days 00:32:56.218540757,False
U249,2023-05,0 days 00:28:11.260344250,0 days 00:32:56.218540757,False
U249,2023-06,0 days 00:44:07.700118345,0 days 00:32:56.218540757,False
U249,2023-07,0 days 00:36:34.335736458,0 days 00:32:56.218540757,False
U249,2023-08,0 days 00:31:18.554804904,0 days 00:32:56.218540757,False
U249,2023-09,0 days 00:27:33.139003616,0 days 00:32:56.218540757,False
U249,2023-10,0 days 00:35:30.188097050,0 days 00:32:56.218540757,False
U250,2023-06,0 days 00:35:53.039367658,0 days 00:37:51.563970575,False
U250,2023-07,0 days 00:46:10.151613745,0 days 00:37:51.563970575,False
U250,2023-08,0 days 00:38:26.181137257,0 days 00:37:51.563970575,False
U250,2023-09,0 days 00:44:50.751353697,0 days 00:37:51.563970575,False
U250,2023-10,0 days 00:28:36.868955517,0 days 00:37:51.563970575,False
U250,2023-11,0 days 00:42:14.771250814,0 days 00:37:51.563970575,False
U250,2023-12,0 days 00:31:36.489580704,0 days 00:37:51.563970575,False
U251,2023-06,0 days 00:32:15.039570264,0 days 00:36:14.457120675,False
U251,2023-07,0 days 00:45:08.593286059,0 days 00:36:14.457120675,False
U251,2023-08,0 days 00:35:19.453493980,0 days 00:36:14.457120675,False
U251,2023-09,0 days 00:40:18.491906037,0 days 00:36:14.457120675,False
U251,2023-10,0 days 00:36:33.823321738,0 days 00:36:14.457120675,False
U251,2023-11,0 days 00:28:32.027855672,0 days 00:36:14.457120675,False
U251,2023-12,0 days 00:37:53.642894652,0 days 00:36:14.457120675,False
U252,2023-02,0 days 00:38:47.679818466,0 days 00:33:13.646616637,False
U252,2023-03,0 days 00:28:55.783107305,0 days 00:33:13.646616637,False
U252,2023-04,0 days 00:41:15.826650229,0 days 00:33:13.646616637,False
U252,2023-05,0 days 00:43:25.038078791,0 days 00:33:13.646616637,False
U252,2023-06,0 days 00:52:23.071541902,0 days 00:33:13.646616637,False
U252,2023-07,0 days 00:36:57.459664303,0 days 00:33:13.646616637,False
U252,2023-08,0 days 00:22:45.078560531,0 days 00:33:13.646616637,True
U252,2023-09,0 days 00:30:56.438628722,0 days 00:33:13.646616637,False
U252,2023-10,0 days 00:12:40.195424217,0 days 00:33:13.646616637,True
U254,2023-01,0 days 00:39:12.877706013,0 days 00:37:09.504750549,False
U254,2023-02,0 days 00:33:43.983849754,0 days 00:37:09.504750549,False
U254,2023-03,0 days 00:57:34.004856371,0 days 00:37:09.504750549,False
U254,2023-04,0 days 00:25:57.449703918,0 days 00:37:09.504750549,True
U254,2023-05,0 days 00:30:06.263732864,0 days 00:37:09.504750549,False
U254,2023-06,0 days 00:35:41.277399235,0 days 00:37:09.504750549,False
U254,2023-07,0 days 00:40:09.535077849,0 days 00:37:09.504750549,False
U254,2023-08,0 days 00:27:12.877487786,0 days 00:37:09.504750549,False
U254,2023-09,0 days 00:47:54.650758316,0 days 00:37:09.504750549,False
U254,2023-10,0 days 00:45:03.555168908,0 days 00:37:09.504750549,False
U255,2023-05,0 days 00:32:12.746560919,0 days 00:38:17.435247553,False
U255,2023-06,0 days 00:38:43.821473903,0 days 00:38:17.435247553,False
U255,2023-07,0 days 00:42:16.218647687,0 days 00:38:17.435247553,False
U255,2023-08,0 days 00:45:11.428052729,0 days 00:38:17.435247553,False
U255,2023-09,0 days 00:33:08.977060986,0 days 00:38:17.435247553,False
U255,2023-10,0 days 00:33:21.170198021,0 days 00:38:17.435247553,False
U255,2023-11,0 days 00:41:13.483494077,0 days 00:38:17.435247553,False
U255,2023-12,0 days 00:32:37.545444356,0 days 00:38:17.435247553,False
U256,2023-06,0 days 00:38:03.111265760,0 days 00:35:09.548839142,False
U256,2023-07,0 days 00:31:06.980828636,0 days 00:35:09.548839142,False
U256,2023-08,0 days 00:33:30.096273141,0 days 00:35:09.548839142,False
U256,2023-09,0 days 00:29:16.688740237,0 days 00:35:09.548839142,False
U256,2023-10,0 days 00:38:34.591939769,0 days 00:35:09.548839142,False
U256,2023-11,0 days 00:36:28.148708941,0 days 00:35:09.548839142,False
U256,2023-12,0 days 00:38:09.091721808,0 days 00:35:09.548839142,False
U257,2023-01,0 days 00:45:25.558714219,0 days 00:40:04.626961254,False
U257,2023-02,0 days 00:37:46.362068886,0 days 00:40:04.626961254,False
U257,2023-03,0 days 00:42:28.467799486,0 days 00:40:04.626961254,False
U257,2023-04,0 days 00:39:25.277156858,0 days 00:40:04.626961254,False
U257,2023-05,0 days 00:38:22.519294620,0 days 00:40:04.626961254,False
U257,2023-06,0 days 00:42:34.723655734,0 days 00:40:04.626961254,False
U257,2023-07,0 days 00:30:55.335959088,0 days 00:40:04.626961254,False
U257,2023-08,0 days 00:46:20.740168078,0 days 00:40:04.626961254,False
U257,2023-09,0 days 00:24:36.075026623,0 days 00:40:04.626961254,True
U257,2023-10,0 days 00:53:30.168947649,0 days 00:40:04.626961254,False
U257,2023-11,0 days 00:33:08.701214597,0 days 00:40:04.626961254,False
U257,2023-12,0 days 00:41:19.857822931,0 days 00:40:04.626961254,False
U258,2023-06,0 days 00:32:57.254157245,0 days 00:43:27.837568115,False
U258,2023-07,0 days 00:50:44.242226990,0 days 00:43:27.837568115,False
U258,2023-08,0 days 00:54:48.458266326,0 days 00:43:27.837568115,False
U259,2023-05,0 days 00:18:42.620057810,0 days 00:36:41.638594330,True
U259,2023-06,0 days 00:31:48.915768385,0 days 00:36:41.638594330,False
U259,2023-07,0 days 00:48:07.590807361,0 days 00:36:41.638594330,False
U259,2023-08,0 days 00:27:22.275283080,0 days 00:36:41.638594330,False
U259,2023-09,0 days 00:47:21.052198313,0 days 00:36:41.638594330,False
U259,2023-10,0 days 00:29:26.541549231,0 days 00:36:41.638594330,False
U259,2023-11,0 days 00:44:04.300665685,0 days 00:36:41.638594330,False
U259,2023-12,0 days 00:46:22.030636691,0 days 00:36:41.638594330,False
U260,2023-06,0 days 00:38:36.137195083,0 days 00:40:12.477863260,False
U260,2023-07,0 days 00:44:41.555858671,0 days 00:40:12.477863260,False
U260,2023-08,0 days 00:49:16.128200295,0 days 00:40:12.477863260,False
U260,2023-09,0 days 00:28:34.194101317,0 days 00:40:12.477863260,False
U260,2023-10,0 days 00:38:44.429103771,0 days 00:40:12.477863260,False
U260,2023-11,0 days 00:34:31.626064487,0 days 00:40:12.477863260,False
U260,2023-12,0 days 00:42:36.585366345,0 days 00:40:12.477863260,False
U261,2023-02,0 days 00:33:50.443142596,0 days 00:36:16.555256020,False
U261,2023-03,0 days 00:39:47.991541429,0 days 00:36:16.555256020,False
U261,2023-04,0 days 00:33:54.032019421,0 days 00:36:16.555256020,False
U261,2023-05,0 days 00:35:21.599850784,0 days 00:36:16.555256020,False
U261,2023-06,0 days 00:33:46.108245988,0 days 00:36:16.555256020,False
U261,2023-07,0 days 00:39:50.053163166,0 days 00:36:16.555256020,False
U261,2023-08,0 days 00:36:10.350642120,0 days 00:36:16.555256020,False
U261,2023-09,0 days 00:32:45.840859653,0 days 00:36:16.555256020,False
U261,2023-10,0 days 00:32:15.191092605,0 days 00:36:16.555256020,False
U261,2023-11,0 days 00:53:03.342360455,0 days 00:36:16.555256020,False
U262,2023-04,0 days 00:21:15.430041891,0 days 00:32:26.879620143,True
U262,2023-06,0 days 00:34:40.443777875,0 days 00:32:26.879620143,False
U262,2023-07,0 days 00:32:12.595445708,0 days 00:32:26.879620143,False
U262,2023-08,0 days 00:30:21.133118933,0 days 00:32:26.879620143,False
U262,2023-09,0 days 00:33:20.903530844,0 days 00:32:26.879620143,False
U262,2023-10,0 days 00:34:09.006707876,0 days 00:32:26.879620143,False
U262,2023-11,0 days 00:36:54.175192965,0 days 00:32:26.879620143,False
U262,2023-12,0 days 00:28:32.559821937,0 days 00:32:26.879620143,False
U263,2023-09,0 days 00:35:54.787538406,0 days 00:31:16.842207667,False
U263,2023-10,0 days 00:30:07.116278807,0 days 00:31:16.842207667,False
U263,2023-11,0 days 00:26:39.376069281,0 days 00:31:16.842207667,False
U264,2023-06,0 days 00:30:19.130298364,0 days 00:33:24.983560965,False
U264,2023-07,0 days 00:34:57.039103743,0 days 00:33:24.983560965,False
U264,2023-08,0 days 00:26:32.282189830,0 days 00:33:24.983560965,False
U264,2023-09,0 days 00:37:08.736587921,0 days 00:33:24.983560965,False
U264,2023-10,0 days 00:36:24.656540212,0 days 00:33:24.983560965,False
U265,2023-02,0 days 00:40:53.187212317,0 days 00:34:14.279885842,False
U265,2023-03,0 days 00:36:44.933558860,0 days 00:34:14.279885842,False
U265,2023-04,0 days 00:39:53.750850280,0 days 00:34:14.279885842,False
U265,2023-05,0 days 00:20:04.671398144,0 days 00:34:14.279885842,True
U265,2023-06,0 days 00:33:27.058589113,0 days 00:34:14.279885842,False
U265,2023-07,0 days 00:40:30.162017731,0 days 00:34:14.279885842,False
U265,2023-08,0 days 00:26:56.463277456,0 days 00:34:14.279885842,False
U265,2023-09,0 days 00:39:40.097411251,0 days 00:34:14.279885842,False
U265,2023-10,0 days 00:25:39.530842350,0 days 00:34:14.279885842,False
U266,2023-01,0 days 00:35:32.159489634,0 days 00:36:56.102764792,False
U266,2023-02,0 days 00:36:43.033718180,0 days 00:36:56.102764792,False
U266,2023-03,0 days 00:43:05.283354699,0 days 00:36:56.102764792,False
U266,2023-04,0 days 00:27:26.130899204,0 days 00:36:56.102764792,False
U268,2023-04,0 days 00:12:08.728953493,0 days 00:34:33.284968352,True
U268,2023-05,0 days 00:23:04.449922850,0 days 00:34:33.284968352,True
U268,2023-06,0 days 00:50:00.710547370,0 days 00:34:33.284968352,False
U268,2023-07,0 days 00:48:49.073919046,0 days 00:34:33.284968352,False
U268,2023-08,0 days 00:31:37.090876351,0 days 00:34:33.284968352,False
U268,2023-09,0 days 00:33:07.866896552,0 days 00:34:33.284968352,False
U268,2023-10,0 days 00:28:30.351791515,0 days 00:34:33.284968352,False
U268,2023-11,0 days 00:34:15.804878132,0 days 00:34:33.284968352,False
U268,2023-12,0 days 00:41:04.633962190,0 days 00:34:33.284968352,False
U269,2023-02,0 days 00:32:54.114087139,0 days 00:35:16.129622624,False
U269,2023-03,0 days 00:46:00.676348201,0 days 00:35:16.129622624,False
U269,2023-04,0 days 00:32:16.612411419,0 days 00:35:16.129622624,False
U269,2023-05,0 days 00:42:32.297317850,0 days 00:35:16.129622624,False
